Numéro de boucle;Jour;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total;Probabilité de présence d'anomalies;Jour de la semaine;Boucle de comptage;Date formatée;Vacances
977;2024-10-27;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;7;977 - pont des 3 Continents vers Nord;2024-10-27;Vacances de la Toussaint
981;2024-10-27;2;2;0;0;0;1;0;2;2;4;10;4;2;3;5;9;8;4;3;2;1;0;0;0;64;;7;981 - Pont Tabarly vers Nord;2024-10-27;Vacances de la Toussaint
680;2024-10-27;3;5;3;1;1;2;1;3;7;7;6;8;11;12;12;10;15;22;14;19;14;6;4;1;187;;7;680 - Stalingrad vers ouest;2024-10-27;Vacances de la Toussaint
682;2024-10-27;27;13;19;4;13;4;7;10;11;28;51;31;48;57;32;42;38;42;24;33;12;6;11;5;568;;7;682 - pont Anne de Bretagne vers Sud;2024-10-27;Vacances de la Toussaint
665;2024-10-27;4;5;7;3;0;3;10;5;10;11;8;16;16;13;19;14;31;21;16;16;13;11;8;2;262;;7;665 - Bonduelle vers Nord;2024-10-27;Vacances de la Toussaint
668;2024-10-27;8;13;3;2;7;2;4;1;6;10;6;14;9;14;13;11;8;17;19;18;10;7;3;3;208;;7;668 - De Gaulle vers sud;2024-10-27;Vacances de la Toussaint
788;2024-10-27;36;22;25;9;6;3;7;7;20;24;40;1;56;36;33;38;72;70;68;62;43;31;26;1;736;;7;788 - 50 Otages Vers Nord;2024-10-27;Vacances de la Toussaint
880;2024-10-27;28;31;21;5;3;3;6;6;11;14;32;30;34;30;28;31;35;55;42;25;42;27;23;17;579;;7;880 - Madeleine vers Nord;2024-10-27;Vacances de la Toussaint
890;2024-10-27;36;42;26;11;5;4;4;13;34;44;59;57;66;56;62;58;101;77;91;54;31;26;24;10;991;;7;890 - Pont de Pirmil vers Sud;2024-10-27;Vacances de la Toussaint
945;2024-10-27;7;8;4;2;1;0;2;2;2;15;11;13;17;7;18;10;24;27;23;16;4;3;5;5;226;;7;945 - Magellan vers Ouest;2024-10-27;Vacances de la Toussaint
986;2024-10-27;3;2;0;0;0;0;0;2;2;3;4;5;6;4;13;2;4;8;3;4;3;3;1;0;72;;7;986 - Tremie vers Ouest;2024-10-27;Vacances de la Toussaint
673;2024-10-27;12;7;9;3;5;3;5;5;8;4;14;8;13;14;18;13;23;22;29;17;12;10;8;2;264;;7;673 - Pont de Pornic vers Sud;2024-10-27;Vacances de la Toussaint
674;2024-10-27;10;11;10;0;0;0;1;3;23;3;11;13;22;24;14;48;17;15;19;30;15;9;12;9;319;;7;674 - Pont Haudaudine vers Sud;2024-10-27;Vacances de la Toussaint
681;2024-10-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;681 - Stalingrad vers est;2024-10-27;Vacances de la Toussaint
747;2024-10-27;0;4;7;1;0;1;2;0;10;16;14;19;7;2;27;13;17;18;14;12;3;3;7;2;199;;7;747 - Chemin de halage Tortière vers Nord;2024-10-27;Vacances de la Toussaint
683;2024-10-27;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;7;683 - pont Anne de Bretagne vers Nord;2024-10-27;Vacances de la Toussaint
725;2024-10-27;5;3;3;1;0;0;0;2;6;5;17;6;14;9;11;11;30;7;10;15;5;5;0;1;166;;7;725 - Pont Tabarly vers Sud;2024-10-27;Vacances de la Toussaint
746;2024-10-27;2;0;1;0;0;0;0;1;5;8;12;17;22;13;9;15;16;25;16;5;2;0;1;0;170;;7;746 - Chemin de halage Tortière vers Sud;2024-10-27;Vacances de la Toussaint
669;2024-10-27;4;6;5;2;0;2;4;5;4;14;7;9;11;5;11;8;14;20;14;8;9;9;4;1;176;;7;669 - De Gaulle sortie Clémenceau vers Nord;2024-10-27;Vacances de la Toussaint
996;2024-10-27;4;7;5;0;0;2;0;2;8;9;15;12;12;7;19;9;25;15;16;17;4;4;7;2;201;;7;996 - Van Iseghem vers Nord;2024-10-27;Vacances de la Toussaint
960;2024-10-27;0;0;0;0;1;0;0;1;1;2;3;0;2;0;1;1;2;2;2;0;1;0;0;0;19;;7;960 - Sorinières Vers Nord;2024-10-27;Vacances de la Toussaint
943;2024-10-27;2;0;0;1;0;2;2;0;3;5;6;10;8;3;7;6;10;9;6;3;2;0;2;2;89;;7;943 - Magellan vers Ouest;2024-10-27;Vacances de la Toussaint
944;2024-10-27;2;0;0;2;3;0;0;1;4;10;6;4;9;5;5;3;7;15;7;4;0;2;1;0;90;;7;944 - Magellan vers Est;2024-10-27;Vacances de la Toussaint
987;2024-10-27;0;0;1;0;0;1;0;0;0;0;0;2;2;0;3;2;1;1;1;1;4;1;0;2;22;;7;987 - Tremie vers Est;2024-10-27;Vacances de la Toussaint
995;2024-10-27;4;8;3;3;0;0;0;3;12;12;20;15;22;12;26;29;42;31;21;15;11;9;5;2;305;;7;995 - Ceineray vers Ouest;2024-10-27;Vacances de la Toussaint
847;2024-10-27;29;38;26;4;6;3;3;6;12;17;29;30;41;42;39;31;59;72;65;49;48;27;23;21;720;;7;847 - Entrée pont Audibert vers Sud;2024-10-27;Vacances de la Toussaint
672;2024-10-27;4;5;5;0;0;0;0;5;12;12;14;8;10;13;19;24;24;18;21;16;6;4;4;3;227;;7;672 - Pont de Pornic vers Nord;2024-10-27;Vacances de la Toussaint
672;2024-10-27;2;4;3;0;0;0;0;5;9;10;11;8;9;10;15;19;20;11;23;10;5;2;4;1;181;;7;672 - Pont de Pornic vers Nord;2024-10-27;Vacances de la Toussaint
786;2024-10-27;49;27;22;9;6;5;6;10;20;27;51;46;66;45;46;47;110;92;77;53;47;33;22;20;936;;7;786 - 50 Otages Vers Nord;2024-10-27;Vacances de la Toussaint
881;2024-10-27;20;8;7;1;2;1;5;10;13;33;34;34;53;28;55;38;73;72;59;50;30;21;16;6;669;;7;881 - Madeleine vers Sud;2024-10-27;Vacances de la Toussaint
946;2024-10-27;10;9;5;3;3;4;3;3;8;15;20;12;15;17;13;16;27;18;28;6;10;8;1;4;258;;7;946 - Magellan vers Est;2024-10-27;Vacances de la Toussaint
743;2024-10-27;23;13;8;2;2;0;0;2;21;17;28;17;30;26;25;32;52;44;27;35;24;11;2;4;445;;7;743 - Philippot vers ouest;2024-10-27;Vacances de la Toussaint
745;2024-10-27;4;0;4;1;1;0;0;0;0;4;2;7;3;12;9;7;8;6;16;11;12;5;3;3;118;;7;745 - Calvaire vers Ouest;2024-10-27;Vacances de la Toussaint
994;2024-10-27;11;11;11;2;0;2;3;0;8;7;17;10;21;14;9;13;24;24;20;17;12;10;9;5;260;;7;994 - Ceineray vers Est;2024-10-27;Vacances de la Toussaint
677;2024-10-27;6;0;0;1;1;0;1;2;0;9;6;4;12;5;10;12;18;8;6;6;3;1;0;1;112;;7;677 - Pont Willy Brandt vers Malakoff;2024-10-27;Vacances de la Toussaint
679;2024-10-27;0;0;1;0;0;0;0;0;2;1;2;1;0;3;2;2;3;2;4;0;3;0;1;0;27;;7;679 - Bd Malakoff vers Gare Sud;2024-10-27;Vacances de la Toussaint
727;2024-10-27;2;3;3;0;0;1;4;1;4;19;14;13;13;6;9;10;15;11;7;7;7;4;1;0;154;;7;727 - Pont Tabarly vers Nord;2024-10-27;Vacances de la Toussaint
673;2024-10-27;11;9;7;3;1;1;5;4;9;6;13;7;13;11;15;11;19;27;26;18;11;10;5;4;246;;7;673 - Pont de Pornic vers Sud;2024-10-27;Vacances de la Toussaint
666;2024-10-27;5;0;2;1;0;0;2;3;3;6;2;6;6;1;7;1;5;5;6;4;1;2;5;0;73;;7;666 - Pont Audibert vers Sud;2024-10-27;Vacances de la Toussaint
787;2024-10-27;15;21;10;2;3;3;4;16;29;52;52;53;48;50;31;62;61;63;62;50;35;24;10;6;762;;7;787 - 50 Otages Vers Sud;2024-10-27;Vacances de la Toussaint
979;2024-10-27;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;7;979 - pont des 3 Continents vers Sud;2024-10-27;Vacances de la Toussaint
988;2024-10-27;2;2;4;0;1;0;1;0;0;13;29;24;17;26;22;24;43;35;32;36;3;9;13;6;342;;7;988 - Kennedy vers Est;2024-10-27;Vacances de la Toussaint
950;2024-10-27;5;1;0;0;0;2;2;2;7;14;5;10;13;9;16;7;19;11;6;11;3;7;1;1;152;;7;950 - avenue de la Libération vers Nord;2024-10-27;Vacances de la Toussaint
959;2024-10-27;0;1;0;1;1;0;0;0;1;1;0;1;3;1;4;6;1;2;2;1;2;0;0;0;28;;7;959 - Sorinières Vers Sud;2024-10-27;Vacances de la Toussaint
672;2024-10-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;672 - Pont de Pornic vers Nord;2024-10-27;Vacances de la Toussaint
667;2024-10-27;17;16;14;2;2;6;9;7;17;35;46;39;55;39;68;45;95;77;78;60;38;22;15;11;813;;7;667 - Entrée pont Audibert vers Nord;2024-10-27;Vacances de la Toussaint
980;2024-10-27;0;0;2;0;0;0;0;0;0;1;5;2;1;0;2;2;2;2;1;1;0;0;0;1;22;;7;980 - Pont Tabarly vers Sud;2024-10-27;Vacances de la Toussaint
989;2024-10-27;21;14;10;2;11;7;11;5;21;17;23;26;31;25;34;38;41;57;34;33;17;11;13;6;508;;7;989 - Kennedy vers Ouest;2024-10-27;Vacances de la Toussaint
673;2024-10-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;673 - Pont de Pornic vers Sud;2024-10-27;Vacances de la Toussaint
997;2024-10-27;3;1;0;0;1;0;0;4;1;8;9;11;13;1;2;22;22;7;10;6;4;1;0;1;127;;7;997 - Van Iseghem vers Sud;2024-10-27;Vacances de la Toussaint
947;2024-10-27;0;2;1;0;0;1;1;2;4;8;12;17;15;18;12;20;17;11;5;0;2;0;1;0;149;;7;947 - Bd Malakoff vers Ouest;2024-10-27;Vacances de la Toussaint
948;2024-10-27;6;8;1;2;0;0;2;2;2;12;11;6;12;10;13;17;13;15;11;0;7;3;1;0;154;;7;948 - Bd Malakoff vers Est;2024-10-27;Vacances de la Toussaint
949;2024-10-27;3;3;4;2;0;1;1;3;4;3;8;3;5;7;5;7;2;5;7;7;4;3;1;3;91;;7;949 - avenue de la Libération vers Sud;2024-10-27;Vacances de la Toussaint
666;2024-10-26;3;4;1;1;1;3;0;2;1;4;6;3;10;6;6;9;11;5;5;7;3;6;3;3;103;;6;666 - Pont Audibert vers Sud;2024-10-26;Vacances de la Toussaint
669;2024-10-26;5;4;3;3;2;3;6;10;12;21;15;14;9;18;18;22;22;14;26;14;14;13;4;9;281;;6;669 - De Gaulle sortie Clémenceau vers Nord;2024-10-26;Vacances de la Toussaint
677;2024-10-26;3;0;1;1;3;1;1;2;7;9;14;13;18;14;7;14;22;15;12;9;7;3;4;4;184;;6;677 - Pont Willy Brandt vers Malakoff;2024-10-26;Vacances de la Toussaint
786;2024-10-26;55;40;20;19;8;5;11;16;33;67;64;86;98;61;103;129;117;135;116;122;81;41;43;42;1512;;6;786 - 50 Otages Vers Nord;2024-10-26;Vacances de la Toussaint
680;2024-10-26;5;6;1;1;1;4;2;5;9;11;13;21;14;17;23;21;13;23;16;14;18;8;10;10;266;;6;680 - Stalingrad vers ouest;2024-10-26;Vacances de la Toussaint
742;2024-10-26;33;25;11;7;7;5;8;8;20;29;47;31;51;49;33;64;48;61;49;55;42;27;41;30;781;;6;742 - Philippot vers Est;2024-10-26;Vacances de la Toussaint
988;2024-10-26;11;8;0;0;3;2;1;7;14;29;34;38;27;36;31;60;37;37;2;0;26;16;0;5;424;;6;988 - Kennedy vers Est;2024-10-26;Vacances de la Toussaint
997;2024-10-26;2;0;0;2;2;0;2;2;5;21;2;9;14;4;12;21;30;23;16;16;7;5;0;1;196;;6;997 - Van Iseghem vers Sud;2024-10-26;Vacances de la Toussaint
672;2024-10-26;14;7;2;0;1;0;0;1;13;22;18;24;22;19;19;24;26;28;22;28;17;9;7;14;337;;6;672 - Pont de Pornic vers Nord;2024-10-26;Vacances de la Toussaint
673;2024-10-26;19;16;9;6;5;6;3;3;4;11;12;18;19;14;16;20;33;39;32;37;17;10;15;13;377;;6;673 - Pont de Pornic vers Sud;2024-10-26;Vacances de la Toussaint
987;2024-10-26;4;1;0;0;0;0;0;1;0;0;3;1;1;2;6;5;6;4;7;2;8;1;1;2;55;;6;987 - Tremie vers Est;2024-10-26;Vacances de la Toussaint
949;2024-10-26;8;3;2;1;0;2;0;0;4;4;8;10;8;3;7;14;9;18;8;9;5;2;3;5;133;;6;949 - avenue de la Libération vers Sud;2024-10-26;Vacances de la Toussaint
959;2024-10-26;0;2;0;1;3;2;0;0;1;0;5;3;3;6;0;6;3;4;2;2;3;0;0;0;46;;6;959 - Sorinières Vers Sud;2024-10-26;Vacances de la Toussaint
960;2024-10-26;0;1;0;0;1;0;1;0;2;3;1;3;3;3;3;3;7;6;2;0;0;0;0;0;39;;6;960 - Sorinières Vers Nord;2024-10-26;Vacances de la Toussaint
681;2024-10-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6;681 - Stalingrad vers est;2024-10-26;Vacances de la Toussaint
682;2024-10-26;16;23;12;5;5;7;6;13;11;30;44;38;30;25;43;53;62;55;67;50;37;21;25;13;691;;6;682 - pont Anne de Bretagne vers Sud;2024-10-26;Vacances de la Toussaint
946;2024-10-26;16;10;10;5;2;2;3;4;10;16;19;8;19;19;21;19;30;34;23;38;11;17;6;7;349;;6;946 - Magellan vers Est;2024-10-26;Vacances de la Toussaint
788;2024-10-26;60;36;18;13;8;5;5;12;18;33;40;65;59;49;66;66;56;107;96;84;51;37;33;45;1062;;6;788 - 50 Otages Vers Nord;2024-10-26;Vacances de la Toussaint
977;2024-10-26;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;6;977 - pont des 3 Continents vers Nord;2024-10-26;Vacances de la Toussaint
981;2024-10-26;0;0;0;0;0;0;0;1;2;4;1;3;4;0;4;4;2;4;6;5;4;2;1;0;47;;6;981 - Pont Tabarly vers Nord;2024-10-26;Vacances de la Toussaint
986;2024-10-26;1;1;0;1;0;0;1;3;1;5;7;16;11;8;14;13;14;14;3;12;4;5;2;2;138;;6;986 - Tremie vers Ouest;2024-10-26;Vacances de la Toussaint
995;2024-10-26;7;4;3;1;3;0;2;8;9;26;28;35;31;29;51;60;36;59;39;34;20;9;12;9;515;;6;995 - Ceineray vers Ouest;2024-10-26;Vacances de la Toussaint
672;2024-10-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6;672 - Pont de Pornic vers Nord;2024-10-26;Vacances de la Toussaint
665;2024-10-26;4;8;5;3;2;4;7;14;9;18;20;17;18;20;28;27;33;17;25;14;24;16;9;7;349;;6;665 - Bonduelle vers Nord;2024-10-26;Vacances de la Toussaint
725;2024-10-26;1;4;1;1;2;2;1;1;2;7;8;10;5;5;13;12;12;9;15;13;7;5;4;2;142;;6;725 - Pont Tabarly vers Sud;2024-10-26;Vacances de la Toussaint
743;2024-10-26;22;21;12;4;3;1;1;12;15;37;32;27;38;45;55;47;57;48;56;48;37;21;26;15;680;;6;743 - Philippot vers ouest;2024-10-26;Vacances de la Toussaint
744;2024-10-26;10;7;4;3;4;4;1;3;8;17;26;32;39;37;35;43;43;55;65;41;38;26;14;6;561;;6;744 - Calvaire vers Est;2024-10-26;Vacances de la Toussaint
727;2024-10-26;2;0;0;1;0;3;4;1;3;11;12;14;12;8;11;19;14;17;15;10;3;1;1;3;165;;6;727 - Pont Tabarly vers Nord;2024-10-26;Vacances de la Toussaint
664;2024-10-26;24;13;7;4;2;2;6;8;12;16;19;18;34;33;33;34;33;39;45;24;18;12;20;18;474;;6;664 - Bonduelle vers sud;2024-10-26;Vacances de la Toussaint
667;2024-10-26;23;13;10;13;5;8;14;26;37;76;60;60;76;80;86;100;110;130;80;134;72;48;29;36;1326;;6;667 - Entrée pont Audibert vers Nord;2024-10-26;Vacances de la Toussaint
980;2024-10-26;1;0;0;0;0;0;0;1;1;0;0;1;0;2;1;0;0;2;1;1;2;0;1;1;15;;6;980 - Pont Tabarly vers Sud;2024-10-26;Vacances de la Toussaint
676;2024-10-26;9;2;1;3;1;0;1;1;9;9;8;10;13;11;10;14;20;19;28;17;11;9;3;7;216;;6;676 - Pont Willy Brandt vers Beaulieu;2024-10-26;Vacances de la Toussaint
674;2024-10-26;21;12;6;3;3;1;4;2;10;11;30;19;33;29;42;32;39;59;55;64;36;22;18;23;574;;6;674 - Pont Haudaudine vers Sud;2024-10-26;Vacances de la Toussaint
944;2024-10-26;3;2;0;0;1;1;0;2;4;9;9;3;1;5;8;7;12;0;3;9;3;1;3;4;90;;6;944 - Magellan vers Est;2024-10-26;Vacances de la Toussaint
948;2024-10-26;6;1;1;0;1;0;0;3;7;12;21;7;11;17;14;11;22;17;9;5;3;4;1;3;176;;6;948 - Bd Malakoff vers Est;2024-10-26;Vacances de la Toussaint
746;2024-10-26;1;0;0;0;3;0;0;2;8;10;28;7;16;17;14;20;37;24;26;16;13;3;1;0;246;;6;746 - Chemin de halage Tortière vers Sud;2024-10-26;Vacances de la Toussaint
881;2024-10-26;17;19;9;8;3;4;9;20;29;59;52;60;74;61;82;102;102;105;76;108;66;39;23;18;1145;;6;881 - Madeleine vers Sud;2024-10-26;Vacances de la Toussaint
673;2024-10-26;18;15;10;5;9;6;2;4;3;12;17;20;20;15;16;20;32;37;32;33;18;13;16;13;386;;6;673 - Pont de Pornic vers Sud;2024-10-26;Vacances de la Toussaint
670;2024-10-26;9;6;1;2;3;4;1;2;5;11;10;6;16;20;18;17;22;10;12;9;7;5;6;7;209;;6;670 - Pont de Pirmil vers Sud;2024-10-26;Vacances de la Toussaint
880;2024-10-26;46;36;19;14;14;2;4;10;17;38;30;64;40;47;57;90;78;93;98;78;55;23;40;34;1027;;6;880 - Madeleine vers Nord;2024-10-26;Vacances de la Toussaint
683;2024-10-26;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;6;683 - pont Anne de Bretagne vers Nord;2024-10-26;Vacances de la Toussaint
745;2024-10-26;6;4;3;2;1;0;0;0;5;4;4;8;16;13;13;20;19;12;23;18;7;5;3;8;194;;6;745 - Calvaire vers Ouest;2024-10-26;Vacances de la Toussaint
979;2024-10-26;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;6;979 - pont des 3 Continents vers Sud;2024-10-26;Vacances de la Toussaint
989;2024-10-26;29;24;12;10;9;4;11;19;24;29;49;45;44;39;42;66;62;62;64;51;33;31;23;26;808;;6;989 - Kennedy vers Ouest;2024-10-26;Vacances de la Toussaint
996;2024-10-26;19;4;4;4;0;5;0;6;9;14;7;24;9;17;14;20;19;30;31;16;2;3;5;14;276;;6;996 - Van Iseghem vers Nord;2024-10-26;Vacances de la Toussaint
673;2024-10-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6;673 - Pont de Pornic vers Sud;2024-10-26;Vacances de la Toussaint
679;2024-10-26;0;0;0;0;0;0;0;0;0;2;3;3;5;6;4;4;4;3;1;4;4;1;1;0;45;;6;679 - Bd Malakoff vers Gare Sud;2024-10-26;Vacances de la Toussaint
950;2024-10-26;4;4;1;0;2;4;4;4;12;17;22;12;17;13;11;29;18;24;15;22;9;5;1;1;251;;6;950 - avenue de la Libération vers Nord;2024-10-26;Vacances de la Toussaint
668;2024-10-26;12;6;10;3;3;2;5;4;7;14;11;11;19;24;22;21;17;26;37;14;15;10;11;13;317;;6;668 - De Gaulle vers sud;2024-10-26;Vacances de la Toussaint
943;2024-10-26;0;2;1;0;0;1;0;1;1;5;5;7;5;7;8;6;8;11;12;2;6;1;2;1;92;;6;943 - Magellan vers Ouest;2024-10-26;Vacances de la Toussaint
947;2024-10-26;1;0;0;3;0;1;1;1;6;7;3;8;20;7;14;27;13;25;23;11;1;4;4;2;182;;6;947 - Bd Malakoff vers Ouest;2024-10-26;Vacances de la Toussaint
675;2024-10-26;22;26;8;4;2;6;5;4;17;30;30;39;28;31;28;40;47;57;35;46;30;17;20;25;597;;6;675 - Pont Haudaudine vers Nord;2024-10-26;Vacances de la Toussaint
994;2024-10-26;20;7;1;9;3;0;2;2;6;15;10;18;29;16;24;24;21;38;51;38;14;8;8;19;383;;6;994 - Ceineray vers Est;2024-10-26;Vacances de la Toussaint
672;2024-10-26;17;8;2;1;1;0;2;1;18;24;18;26;25;21;19;29;30;36;31;34;19;9;10;16;397;;6;672 - Pont de Pornic vers Nord;2024-10-26;Vacances de la Toussaint
785;2024-10-26;61;51;13;4;10;2;5;17;42;55;74;79;90;87;103;131;128;134;128;126;82;55;49;32;1558;;6;785 - 50 Otages Vers Sud;2024-10-26;Vacances de la Toussaint
787;2024-10-26;25;25;11;6;10;0;8;17;28;48;82;78;79;62;81;93;95;106;93;95;59;29;29;21;1180;;6;787 - 50 Otages Vers Sud;2024-10-26;Vacances de la Toussaint
847;2024-10-26;57;46;25;13;10;6;5;5;15;35;29;39;48;50;63;77;76;89;93;77;62;35;51;49;1055;;6;847 - Entrée pont Audibert vers Sud;2024-10-26;Vacances de la Toussaint
890;2024-10-26;35;24;26;9;3;8;15;23;32;63;71;76;82;86;88;87;97;118;105;127;68;44;38;47;1372;;6;890 - Pont de Pirmil vers Sud;2024-10-26;Vacances de la Toussaint
945;2024-10-26;11;7;2;2;1;3;3;1;5;9;11;10;20;15;33;20;13;25;31;17;21;10;12;18;300;;6;945 - Magellan vers Ouest;2024-10-26;Vacances de la Toussaint
747;2024-10-26;8;5;2;1;0;1;0;6;10;19;10;13;3;13;21;12;29;32;36;15;4;3;5;11;259;;6;747 - Chemin de halage Tortière vers Nord;2024-10-26;Vacances de la Toussaint
664;2024-10-25;27;9;9;3;5;1;8;32;122;52;20;27;40;67;38;34;54;120;89;69;33;24;15;13;911;;5;664 - Bonduelle vers sud;2024-10-25;Vacances de la Toussaint
677;2024-10-25;2;0;4;0;3;3;2;19;49;30;6;16;39;37;14;12;37;75;45;18;17;7;2;5;442;;5;677 - Pont Willy Brandt vers Malakoff;2024-10-25;Vacances de la Toussaint
881;2024-10-25;23;14;3;6;2;6;17;55;166;108;61;72;111;101;74;83;113;197;172;134;123;44;41;26;1752;;5;881 - Madeleine vers Sud;2024-10-25;Vacances de la Toussaint
943;2024-10-25;3;0;0;0;0;0;1;8;23;17;3;4;7;14;4;5;14;20;17;12;7;1;1;4;165;;5;943 - Magellan vers Ouest;2024-10-25;Vacances de la Toussaint
947;2024-10-25;2;0;0;0;0;0;1;12;53;30;5;8;16;18;6;16;18;22;21;14;4;2;3;1;252;;5;947 - Bd Malakoff vers Ouest;2024-10-25;Vacances de la Toussaint
994;2024-10-25;16;7;8;4;1;1;4;18;43;30;28;26;40;48;23;23;58;90;79;43;32;20;23;14;679;;5;994 - Ceineray vers Est;2024-10-25;Vacances de la Toussaint
673;2024-10-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5;673 - Pont de Pornic vers Sud;2024-10-25;Vacances de la Toussaint
673;2024-10-25;8;8;7;3;6;2;5;21;60;46;18;21;41;31;32;27;62;100;99;55;34;24;16;15;741;;5;673 - Pont de Pornic vers Sud;2024-10-25;Vacances de la Toussaint
995;2024-10-25;5;3;1;2;0;1;10;32;146;94;45;46;54;62;46;31;73;85;97;78;48;16;9;7;991;;5;995 - Ceineray vers Ouest;2024-10-25;Vacances de la Toussaint
944;2024-10-25;6;2;0;0;1;0;2;7;30;15;11;3;5;10;13;13;16;31;24;20;7;5;4;1;226;;5;944 - Magellan vers Est;2024-10-25;Vacances de la Toussaint
948;2024-10-25;2;0;8;2;0;1;2;11;24;11;13;8;28;23;15;10;20;38;43;13;14;6;5;5;302;;5;948 - Bd Malakoff vers Est;2024-10-25;Vacances de la Toussaint
950;2024-10-25;0;1;0;0;2;4;11;35;92;39;31;17;29;33;17;16;19;31;35;22;11;13;5;2;465;;5;950 - avenue de la Libération vers Nord;2024-10-25;Vacances de la Toussaint
977;2024-10-25;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;5;977 - pont des 3 Continents vers Nord;2024-10-25;Vacances de la Toussaint
667;2024-10-25;18;15;5;12;2;9;40;80;254;157;66;66;113;82;72;75;95;162;164;113;87;39;39;22;1787;;5;667 - Entrée pont Audibert vers Nord;2024-10-25;Vacances de la Toussaint
669;2024-10-25;9;2;3;2;0;5;11;44;126;66;29;24;32;19;24;21;34;55;37;30;19;6;7;2;607;;5;669 - De Gaulle sortie Clémenceau vers Nord;2024-10-25;Vacances de la Toussaint
676;2024-10-25;12;5;4;0;0;0;4;19;127;48;13;14;36;31;17;27;33;76;43;37;7;7;11;3;574;;5;676 - Pont Willy Brandt vers Beaulieu;2024-10-25;Vacances de la Toussaint
679;2024-10-25;1;0;0;0;0;0;1;0;10;8;5;1;7;11;7;8;6;9;4;5;1;0;1;2;87;;5;679 - Bd Malakoff vers Gare Sud;2024-10-25;Vacances de la Toussaint
747;2024-10-25;2;5;3;2;0;0;2;45;79;55;28;14;32;38;11;20;27;62;46;22;10;4;4;5;516;;5;747 - Chemin de halage Tortière vers Nord;2024-10-25;Vacances de la Toussaint
680;2024-10-25;10;2;3;2;2;3;4;16;29;20;18;16;30;16;23;13;11;13;18;29;24;11;11;13;337;;5;680 - Stalingrad vers ouest;2024-10-25;Vacances de la Toussaint
681;2024-10-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5;681 - Stalingrad vers est;2024-10-25;Vacances de la Toussaint
683;2024-10-25;;;;;;;;;;;;;;;;;;;;;;;;;0;Forte;5;683 - pont Anne de Bretagne vers Nord;2024-10-25;Vacances de la Toussaint
745;2024-10-25;4;3;0;1;0;0;1;4;17;12;3;9;21;16;20;14;14;29;38;29;13;8;6;9;271;;5;745 - Calvaire vers Ouest;2024-10-25;Vacances de la Toussaint
744;2024-10-25;6;1;2;1;1;2;5;16;58;42;34;33;49;55;32;41;59;84;78;81;52;31;30;8;801;;5;744 - Calvaire vers Est;2024-10-25;Vacances de la Toussaint
987;2024-10-25;4;4;0;0;0;0;0;2;11;2;2;0;10;3;7;3;5;9;4;3;2;1;1;2;75;;5;987 - Tremie vers Est;2024-10-25;Vacances de la Toussaint
996;2024-10-25;9;4;4;5;0;1;0;29;59;39;21;16;18;25;14;17;27;69;64;22;17;14;8;2;484;;5;996 - Van Iseghem vers Nord;2024-10-25;Vacances de la Toussaint
949;2024-10-25;4;8;2;2;0;1;1;4;10;7;5;8;20;14;7;11;14;28;30;21;10;3;4;6;220;;5;949 - avenue de la Libération vers Sud;2024-10-25;Vacances de la Toussaint
675;2024-10-25;12;18;5;2;4;2;10;31;96;66;27;27;74;41;37;63;57;92;96;71;45;23;26;20;945;;5;675 - Pont Haudaudine vers Nord;2024-10-25;Vacances de la Toussaint
674;2024-10-25;29;7;10;3;1;2;3;27;93;72;38;29;58;47;61;41;60;86;99;75;43;39;29;23;975;;5;674 - Pont Haudaudine vers Sud;2024-10-25;Vacances de la Toussaint
727;2024-10-25;5;2;2;0;0;1;5;30;54;19;7;19;29;28;21;21;31;34;44;18;11;3;2;5;391;;5;727 - Pont Tabarly vers Nord;2024-10-25;Vacances de la Toussaint
788;2024-10-25;49;42;28;14;5;6;4;33;90;74;50;66;89;113;57;80;135;187;182;133;89;60;60;47;1693;;5;788 - 50 Otages Vers Nord;2024-10-25;Vacances de la Toussaint
